ID,type,path_to_file,begin_line,link_to_comment,comment,non-information,label,Expected
418,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preferences/PreferencesTab.java,23,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preferences/PreferencesTab.java#L23,"This method is called when the dialog is opened, or if it is made visible after being hidden. This calls the appropriate method in the ViewModel.",no,FALSE,0
82,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/bibtexkeypattern/GenerateBibtexKeyAction.java,60,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/bibtexkeypattern/GenerateBibtexKeyAction.java#L60,if we're going to override some cite keys warn the user about it,no,FALSE,0
760,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/fetcher/WebSearchPane.java,57,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/fetcher/WebSearchPane.java#L57,Create help button for currently selected fetcher,yes,TRUE,1
327,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/logging/ApplicationInsightsLogEvent.java,33,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/logging/ApplicationInsightsLogEvent.java#L33,TODO: Remove this copy as soon as the one included in AI is compatible with log4j 3,no,FALSE,0
188,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/LinkedFileViewModel.java,375,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/LinkedFileViewModel.java#L375,"TODO: Print error message Localization.lang(""PDF does not exist"");",no,FALSE,0
70,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/ImportEntriesViewModel.java,168,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/ImportEntriesViewModel.java#L168,"Second, check if the duplicate is of another entry in the import:",no,FALSE,0
959,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/DialogService.java,215,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/DialogService.java#L215," Shows a new file open dialog. The method doesn't return until the displayed open dialog is dismissed. The return value specifies the file chosen by the user or an empty {@link Optional} if no selection has been made. After a file was selected, the given file dialog configuration is updated with the selected extension type (if any). @return the selected file or an empty {@link Optional} if no file has been selected
",no,FALSE,0
319,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java,1024,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java#L1024,Access the Child_Section's XTextContent interface and insert it into the document,no,FALSE,0
411,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preview/PreviewViewer.java,35,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preview/PreviewViewer.java#L35,Displays an BibEntry using the given layout format.,no,FALSE,0
360,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/contextmenu/EditorMenus.java,31,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/contextmenu/EditorMenus.java#L31,The default menu that contains functions for changing the case of text and doing several conversions.,no,FALSE,0
900,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanel.java,174,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanel.java#L174,ensure that all entry changes mark the panel as changed,no,FALSE,0
553,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/collab/ChangeScanner.java,33,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/collab/ChangeScanner.java#L33,"Finds the entry in the list best fitting the specified entry. Even if no entries get a score above zero, an entry is still returned.",no,FALSE,0
113,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/undo/UndoablePreambleChange.java,6,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/undo/UndoablePreambleChange.java#L6,"This class represents a change in any field value. The relevant information is the BibEntry, the field name, the old and the new value. Old/new values can be null.",no,FALSE,0
429,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/desktop/JabRefDesktop.java,131,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/desktop/JabRefDesktop.java#L131,Open the file:,no,FALSE,0
711,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/RelatedArticlesTab.java,82,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/RelatedArticlesTab.java#L82,Creates a VBox of the related article information to be used in the StackPane displayed in the Related Articles tab,no,FALSE,0
646,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java,240,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java#L240,Get the office component context:,no,FALSE,0
150,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/ViewModelTableRowFactory.java,140,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/ViewModelTableRowFactory.java#L140,Get center of focused cell,no,FALSE,0
209,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/OptionalObjectProperty.java,11,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/OptionalObjectProperty.java#L11,Similar to {@link org.fxmisc.easybind.monadic.MonadicObservableValue},no,FALSE,0
15,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupTreeViewModel.java,216,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupTreeViewModel.java#L216,"/ TODO: Add undo final UndoableModifySubtree undo = new UndoableModifySubtree(getGroupTreeRoot(), node, ""Remove subgroups""); panel.getUndoManager().addEdit(undo);",no,FALSE,0
528,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/bibtexkeypattern/GenerateBibtexKeyAction.java,64,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/bibtexkeypattern/GenerateBibtexKeyAction.java#L64,The user doesn't want to override cite keys,no,FALSE,0
230,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/desktop/os/Linux.java,56,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/desktop/os/Linux.java#L56,default command,no,FALSE,0
3,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java,1102,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java#L1102,Ask if the user really wants to close the given database,yes,TRUE,1
156,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/EditorTextArea.java,30,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/EditorTextArea.java#L30,Hide horizontal scrollbar and always wrap text,no,FALSE,0
731,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiletype/CustomExternalFileType.java,8,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiletype/CustomExternalFileType.java#L8,"This class defines a type of external files that can be linked to from JabRef. The class contains enough information to provide an icon, a standard extension and a link to which application handles files of this type.",no,FALSE,0
233,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/MergeEntriesDialog.java,28,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/MergeEntriesDialog.java#L28,Create buttons,yes,TRUE,1
154,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/search/GlobalSearchBar.java,93,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/search/GlobalSearchBar.java#L93,"fits the standard ""found x entries""-message thus hinders the searchbar to jump around while searching if the frame width is too small",no,FALSE,0
88,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java,1022,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java#L1022,Set the new sections name to 'Child_Section',yes,TRUE,1
85,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiles/FindFullTextAction.java,121,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiles/FindFullTextAction.java#L121,This method attaches a linked file from a URL (if not already linked) to an entry using the key and value pair from the findFullTexts map and then downloads the file into the given targetDirectory,no,FALSE,0
590,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupTreeViewModel.java,117,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupTreeViewModel.java#L117,Gets invoked if the user changes the active database. We need to get the new group tree and update the view,no,FALSE,0
656,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefMain.java,176,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefMain.java#L176,Override used newline character with the one stored in the preferences The preferences return the system newline character sequence as default,no,FALSE,0
564,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/shared/SharedDatabaseLoginDialogView.java,63,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/shared/SharedDatabaseLoginDialogView.java#L63,"must be set here, because in initialize the button is still null",no,FALSE,0
563,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/edit/ManageKeywordsViewModel.java,58,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/edit/ManageKeywordsViewModel.java#L58,all keywords from first entry have to be added,no,FALSE,0
217,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/NormalTableColumn.java,94,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/NormalTableColumn.java#L94,"Check if the value returned by getColumnValue() is the same as a simple check of the entry's field(s) would give The reasons for being different are (combinations may also happen): - The entry has a crossref where the field content is obtained from - The field has a string in it (which getColumnValue() resolves) - There are some alias fields. For example, if the entry has a date field but no year field, {@link BibEntry#getResolvedFieldOrAlias(String, BibDatabase)} will return the year value from the date field when queried for year",no,FALSE,0
149,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java,695,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java#L695,"If we are supposed to set character format for citations, must run a test before we delete old citation markers. Otherwise, if the specified character format doesn't exist, we end up deleting the markers before the process crashes due to a the missing format, with catastrophic consequences for the user. need to do this only once",no,FALSE,0
65,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/URLUtil.java,96,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/URLUtil.java#L96,"Don't report this error, since this getting the suffix is a non-critical operation, and this error will be triggered and reported elsewhere.",no,FALSE,0
423,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/MappedList.java,11,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/MappedList.java#L11,MappedList implementation based on https://github.com/corda/corda/blob/master/client/jfx/src/main/kotlin/net/corda/client/jfx/utils/MappedList.kt,no,FALSE,0
109,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java,714,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java#L714,We have overwritten the marker for the start of the reference list. We need to add it again.,no,FALSE,0
195,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/undo/UndoableFieldChange.java,12,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/undo/UndoableFieldChange.java#L12,"This class represents a change in any field value. The relevant information is the BibEntry, the field name, the old and the new value. Old/new values can be null.",no,FALSE,0
882,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanel.java,576,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanel.java#L576,"This method is called from JabRefFrame if a database specific action is requested by the user. Runs the command if it is defined, or prints an error message to the standard error stream.",no,FALSE,0
222,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/journals/ManageJournalAbbreviationsViewModel.java,153,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/journals/ManageJournalAbbreviationsViewModel.java#L153,Read all saved file paths and read their abbreviations,no,FALSE,0
458,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/MappedList.java,40,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/MappedList.java#L40,perform permutation,yes,TRUE,1
